"site","julian","date","depth_ft","min","flow10","flow25","flow50","flow75","flow90","max","Nobs","startYr","endYr","date2","month"
"6804313",57,"Feb-27",NA,131.6,134.69,139.325,147.05,154.775,159.41,162.5,2,2007,2023,2023-02-27,NA
"6804313",58,"Feb-28",175.2,133.4,137.96,144.8,151.3,159.3,168.84,175.2,4,2007,2023,2023-02-28,"Feb"
"6804313",59,"Mar-01",NA,133.3,141.06,152.7,160.4,162.2,162.38,162.5,5,2007,2023,2023-03-01,NA
"6804313",60,"Mar-02",NA,132,134.822,139.055,146.11,153.165,157.398,160.22,2,2007,2023,2023-03-02,NA
"6804313",71,"Mar-13",NA,131.5,131.5,131.5,131.5,131.5,131.5,131.5,1,2007,2023,2023-03-13,NA
"6804313",73,"Mar-15",176,155,156.3,158.25,161.5,168.75,173.1,176,3,2007,2023,2023-03-15,"Mar"
"6804313",74,"Mar-16",NA,128.9,130.14,132,133.6,142.93,155.032,163.1,5,2007,2023,2023-03-16,NA
"6804313",75,"Mar-17",NA,132.4,143.52,160.2,161.4,161.8,161.8,161.8,5,2007,2023,2023-03-17,NA
"6804313",76,"Mar-18",NA,151.7,152.15,152.825,153.95,155.075,155.75,156.2,2,2007,2023,2023-03-18,NA
"6804313",87,"Mar-29",NA,132.2,138.44,147.8,157.3,161.95,162.58,163,4,2007,2023,2023-03-29,NA
"6804313",88,"Mar-30",177.6,130.8,135.48,142.5,154.2,165.9,172.92,177.6,2,2007,2023,2023-03-30,"Mar"
"6804313",89,"Mar-31",NA,159.4,159.96,160.8,162.2,162.6,162.84,163,3,2007,2023,2023-03-31,NA
"6804313",90,"Apr-01",NA,127.4,129.45,134.6575,147.315,153.575,155.85,157.1,6,2007,2023,2023-04-01,NA
"6804313",91,"Apr-02",NA,134,134,134,134,134,134,134,1,2007,2023,2023-04-02,NA
"6804313",100,"Apr-11",NA,155,155,155,155,155,155,155,1,2007,2023,2023-04-11,NA
"6804313",101,"Apr-12",NA,132.83,132.83,132.83,132.83,132.83,132.83,132.83,1,2007,2023,2023-04-12,NA
"6804313",102,"Apr-13",NA,131.2,131.2,131.2,131.2,131.2,131.2,131.2,1,2007,2023,2023-04-13,NA
"6804313",104,"Apr-15",NA,156.32,157.208,158.54,160.76,162.98,164.312,165.2,2,2007,2023,2023-04-15,NA
"6804313",105,"Apr-16",NA,131.6,138.53,148.245,158.1,162.375,163.95,164.6,6,2007,2023,2023-04-16,NA
"6804313",106,"Apr-17",NA,127.3,129.04,131.65,136,151.6,160.96,167.2,3,2007,2023,2023-04-17,NA
"6804313",107,"Apr-18",NA,149.9,149.9,149.9,149.9,149.9,149.9,149.9,1,2007,2023,2023-04-18,NA
"6804313",115,"Apr-26",NA,157.4,157.4,157.4,157.4,157.4,157.4,157.4,1,2007,2023,2023-04-26,NA
"6804313",118,"Apr-29",NA,131.7,136.836,144.54,157.38,160.09,161.716,162.8,3,2007,2023,2023-04-29,NA
"6804313",119,"Apr-30",NA,129,136.524,147.81,156.8,157.9,161.68,164.2,5,2007,2023,2023-04-30,NA
"6804313",120,"May-01",NA,127,128.674,131.185,148.34,164.15,164.24,164.3,4,2007,2023,2023-05-01,NA
"6804313",121,"May-02",NA,136.8,138.176,140.24,143.68,147.12,149.184,150.56,2,2007,2023,2023-05-02,NA
"6804313",132,"May-13",NA,161.1,161.1,161.1,161.1,161.1,161.1,161.1,1,2007,2023,2023-05-13,NA
"6804313",133,"May-14",NA,148.61,150.179,152.5325,156.455,160.3775,162.731,164.3,2,2007,2023,2023-05-14,NA
"6804313",134,"May-15",NA,128.18,131.042,135.335,142.49,149.645,153.938,156.8,2,2007,2023,2023-05-15,NA
"6804313",135,"May-16",NA,128.4,130.7,137.775,154.7,162.025,164.5,165.4,6,2007,2023,2023-05-16,NA
"6804313",136,"May-17",NA,138.2,141.684,146.91,155.62,155.895,156.06,156.17,3,2007,2023,2023-05-17,NA
"6804313",137,"May-18",NA,128.4,128.4,128.4,128.4,128.4,128.4,128.4,1,2007,2023,2023-05-18,NA
"6804313",146,"May-27",NA,162.71,162.71,162.71,162.71,162.71,162.71,162.71,1,2007,2023,2023-05-27,NA
"6804313",147,"May-28",NA,152,153.32,155.3,158.6,161.9,163.88,165.2,2,2007,2023,2023-05-28,NA
"6804313",148,"May-29",NA,125.85,125.85,125.85,125.85,125.85,125.85,125.85,1,2007,2023,2023-05-29,NA
"6804313",149,"May-30",NA,126.6,132.18,140.55,147.4,151.5,154.92,157.2,4,2007,2023,2023-05-30,NA
"6804313",150,"May-31",NA,135.4,140.56,148.3,161.2,162.5,163.28,163.8,3,2007,2023,2023-05-31,NA
"6804313",151,"Jun-01",NA,139.3,141.61,145.075,150.85,156.625,160.09,162.4,2,2007,2023,2023-06-01,NA
"6804313",152,"Jun-02",NA,124.8,127.947,132.6675,140.535,148.4025,153.123,156.27,2,2007,2023,2023-06-02,NA
"6804313",164,"Jun-14",NA,127.1,134.12,144.65,162.2,162.9,163.32,163.6,3,2007,2023,2023-06-14,NA
"6804313",165,"Jun-15",NA,160.2,160.2,160.2,160.2,160.2,160.2,160.2,1,2007,2023,2023-06-15,NA
"6804313",166,"Jun-16",NA,137.4,137.56,137.8,138.2,148.2,154.2,158.2,3,2007,2023,2023-06-16,NA
"6804313",167,"Jun-17",NA,121,125.338,135.115,149.3,154.98,162.53,169.4,7,2007,2023,2023-06-17,NA
"6804313",168,"Jun-18",NA,160.4,160.4,160.4,160.4,160.4,160.4,160.4,1,2007,2023,2023-06-18,NA
"6804313",178,"Jun-28",NA,127.8,135.062,145.955,164.11,164.855,165.302,165.6,3,2007,2023,2023-06-28,NA
"6804313",179,"Jun-29",NA,159.4,159.4,159.4,159.4,159.4,159.4,159.4,1,2007,2023,2023-06-29,NA
"6804313",180,"Jun-30",NA,135.6,135.78,136.05,148.2,162.75,167.34,170.4,4,2007,2023,2023-06-30,NA
"6804313",181,"Jul-01",NA,128.23,136.658,149.3,153.2,157.44,158.856,159.8,5,2007,2023,2023-07-01,NA
"6804313",182,"Jul-02",NA,122.2,124.24,127.3,132.4,137.5,140.56,142.6,2,2007,2023,2023-07-02,NA
"6804313",195,"Jul-15",NA,124,128.48,135.2,146.4,157.6,164.32,168.8,2,2007,2023,2023-07-15,NA
"6804313",196,"Jul-16",NA,154.43,155.624,157.415,160.4,161.4,162,162.4,3,2007,2023,2023-07-16,NA
"6804313",197,"Jul-17",NA,128.06,131.796,137.4,144.1,163.3,164.38,165.1,5,2007,2023,2023-07-17,NA
"6804313",198,"Jul-18",NA,129.6,131.78,135.05,140.5,145.95,149.22,151.4,2,2007,2023,2023-07-18,NA
"6804313",199,"Jul-19",NA,157.91,158.479,159.3325,160.755,162.1775,163.031,163.6,2,2007,2023,2023-07-19,NA
"6804313",208,"Jul-28",NA,140.8,140.8,140.8,140.8,140.8,140.8,140.8,1,2007,2023,2023-07-28,NA
"6804313",209,"Jul-29",NA,169.9,169.9,169.9,169.9,169.9,169.9,169.9,1,2007,2023,2023-07-29,NA
"6804313",210,"Jul-30",NA,125.8,131.602,140.305,154.81,157.405,158.962,160,3,2007,2023,2023-07-30,NA
"6804313",211,"Jul-31",NA,129.3,130.37,131.975,134.65,137.325,138.93,140,2,2007,2023,2023-07-31,NA
"6804313",212,"Aug-01",NA,131.3,140.55,152.675,162.05,164.6975,165.865,166.4,6,2007,2023,2023-08-01,NA
"6804313",213,"Aug-02",NA,144.4,145.951,148.2775,152.155,156.0325,158.359,159.91,2,2007,2023,2023-08-02,NA
"6804313",225,"Aug-14",NA,139.6,139.6,139.6,139.6,139.6,139.6,139.6,1,2007,2023,2023-08-14,NA
"6804313",226,"Aug-15",NA,153.7,154.67,156.125,158.55,160.975,162.43,163.4,2,2007,2023,2023-08-15,NA
"6804313",227,"Aug-16",NA,134.3,140.16,148.95,163.6,165,165.84,166.4,3,2007,2023,2023-08-16,NA
"6804313",228,"Aug-17",NA,135,140.52,144.9,157.58,161.6,166.7,171.8,7,2007,2023,2023-08-17,NA
"6804313",229,"Aug-18",NA,127.1,130.412,135.38,143.66,151.94,156.908,160.22,2,2007,2023,2023-08-18,NA
"6804313",239,"Aug-28",NA,141,141,141,141,141,141,141,1,2007,2023,2023-08-28,NA
"6804313",240,"Aug-29",NA,157.6,158.2,159.1,160.6,162.1,163,163.6,2,2007,2023,2023-08-29,NA
"6804313",241,"Aug-30",NA,135.1,141.08,150.05,165,167.25,168.6,169.5,3,2007,2023,2023-08-30,NA
"6804313",242,"Aug-31",NA,141,142.44,144.6,160.6,164.2,169.72,173.4,5,2007,2023,2023-08-31,NA
"6804313",243,"Sep-01",NA,128.4,129.386,130.865,133.33,145.875,153.402,158.42,3,2007,2023,2023-09-01,NA
"6804313",255,"Sep-13",NA,135.9,138.45,142.275,148.65,155.025,158.85,161.4,2,2007,2023,2023-09-13,NA
"6804313",256,"Sep-14",NA,164.6,164.6,164.6,164.6,164.6,164.6,164.6,1,2007,2023,2023-09-14,NA
"6804313",257,"Sep-15",NA,144.4,144.4,144.4,144.4,144.4,144.4,144.4,1,2007,2023,2023-09-15,NA
"6804313",258,"Sep-16",NA,116.4,133.08,152.35,162.2,165.475,169.24,170.8,7,2007,2023,2023-09-16,NA
"6804313",259,"Sep-17",NA,130.2,130.836,131.79,146.2,154,157.654,160.09,5,2007,2023,2023-09-17,NA
"6804313",268,"Sep-26",NA,136.1,136.1,136.1,136.1,136.1,136.1,136.1,1,2007,2023,2023-09-26,NA
"6804313",269,"Sep-27",NA,156.4,156.4,156.4,156.4,156.4,156.4,156.4,1,2007,2023,2023-09-27,NA
"6804313",270,"Sep-28",NA,166.7,166.7,166.7,166.7,166.7,166.7,166.7,1,2007,2023,2023-09-28,NA
"6804313",271,"Sep-29",NA,143.6,145.2,147.6,151.6,155.6,158,159.6,2,2007,2023,2023-09-29,NA
"6804313",272,"Sep-30",NA,142.6,145.46,149.75,156.9,164.05,168.34,171.2,2,2007,2023,2023-09-30,NA
"6804313",273,"Oct-01",NA,118.3,124.4,130.545,146.29,161.915,164.56,167.2,6,2007,2023,2023-10-01,NA
"6804313",274,"Oct-02",NA,148.8,149.37,150.225,151.65,153.075,153.93,154.5,2,2007,2023,2023-10-02,NA
"6804313",286,"Oct-14",NA,160.22,160.22,160.22,160.22,160.22,160.22,160.22,1,2007,2023,2023-10-14,NA
"6804313",287,"Oct-15",NA,131.5,135.573,141.6825,151.865,162.0475,168.157,172.23,2,2007,2023,2023-10-15,NA
"6804313",288,"Oct-16",NA,119.2,125.405,135.3575,153.5,160.475,163.95,167.4,6,2007,2023,2023-10-16,NA
"6804313",289,"Oct-17",NA,138.6,143,147.7,151.15,154.525,159.45,164.1,6,2007,2023,2023-10-17,NA
"6804313",290,"Oct-18",NA,158.7,158.7,158.7,158.7,158.7,158.7,158.7,1,2007,2023,2023-10-18,NA
"6804313",300,"Oct-28",NA,173,173,173,173,173,173,173,1,2007,2023,2023-10-28,NA
"6804313",301,"Oct-29",NA,132,137.22,145.05,158.1,159.525,160.38,160.95,3,2007,2023,2023-10-29,NA
"6804313",302,"Oct-30",NA,132.45,133.625,135.3875,138.325,141.2625,143.025,144.2,2,2007,2023,2023-10-30,NA
"6804313",303,"Oct-31",NA,147.3,148.17,149.475,153.2,156.225,156.27,156.3,4,2007,2023,2023-10-31,NA
"6804313",304,"Nov-01",NA,121.2,126.63,134.775,150.65,163.75,166.9,169,4,2007,2023,2023-11-01,NA
"6804313",305,"Nov-02",NA,149.2,150.15,151.575,153.95,156.325,157.75,158.7,2,2007,2023,2023-11-02,NA
"6804313",317,"Nov-14",NA,140.8,142.2,144.3,147.8,151.3,153.4,154.8,2,2007,2023,2023-11-14,NA
"6804313",318,"Nov-15",NA,140.4,142.32,145.2,150,159,164.4,168,3,2007,2023,2023-11-15,NA
"6804313",319,"Nov-16",NA,122.5,137.38,147.45,158.2,161.6,167.68,176.8,7,2007,2023,2023-11-16,NA
"6804313",320,"Nov-17",NA,132.83,132.83,132.83,132.83,132.83,132.83,132.83,1,2007,2023,2023-11-17,NA
"6804313",321,"Nov-18",NA,133.6,138.28,145.3,157,158.35,159.16,159.7,3,2007,2023,2023-11-18,NA
"6804313",327,"Nov-24",NA,139,139,139,139,139,139,139,1,2007,2023,2023-11-24,NA
"6804313",329,"Nov-26",NA,168.2,168.2,168.2,168.2,168.2,168.2,168.2,1,2007,2023,2023-11-26,NA
"6804313",330,"Nov-27",NA,161.2,161.2,161.2,161.2,161.2,161.2,161.2,1,2007,2023,2023-11-27,NA
"6804313",331,"Nov-28",NA,141.3,141.3,141.3,141.3,141.3,141.3,141.3,1,2007,2023,2023-11-28,NA
"6804313",333,"Nov-30",NA,146.6,146.79,147.075,147.55,148.025,148.31,148.5,2,2007,2023,2023-11-30,NA
"6804313",334,"Dec-01",NA,124,130.318,135.165,153.2,160.175,166.17,172.5,7,2007,2023,2023-12-01,NA
"6804313",335,"Dec-02",NA,157.2,157.6,158.2,159.2,160.2,160.8,161.2,2,2007,2023,2023-12-02,NA
"6804313",336,"Dec-03",NA,149.7,149.7,149.7,149.7,149.7,149.7,149.7,1,2007,2023,2023-12-03,NA
"6804313",344,"Dec-11",NA,169.5,169.5,169.5,169.5,169.5,169.5,169.5,1,2007,2023,2023-12-11,NA
"6804313",346,"Dec-13",NA,142.2,142.4,142.7,143.2,143.7,144,144.2,2,2007,2023,2023-12-13,NA
"6804313",347,"Dec-14",NA,150.4,150.4,150.4,150.4,150.4,150.4,150.4,1,2007,2023,2023-12-14,NA
"6804313",348,"Dec-15",NA,124.8,131.32,141.1,157.4,165.55,170.44,173.7,3,2007,2023,2023-12-15,NA
"6804313",349,"Dec-16",NA,133.2,137.02,142.75,152.3,156.25,158.62,160.2,3,2007,2023,2023-12-16,NA
"6804313",350,"Dec-17",NA,133.8,134.46,135.45,151,157.8,159.714,160.99,5,2007,2023,2023-12-17,NA
"6804313",351,"Dec-18",NA,162.6,162.6,162.6,162.6,162.6,162.6,162.6,1,2007,2023,2023-12-18,NA
"6804313",356,"Dec-23",NA,167.3,167.3,167.3,167.3,167.3,167.3,167.3,1,2007,2023,2023-12-23,NA
"6804313",361,"Dec-28",NA,142.9,143.67,144.825,146.75,148.675,149.83,150.6,2,2007,2023,2023-12-28,NA
"6804313",362,"Dec-29",NA,157.6,159.24,161.7,165.8,169.9,172.36,174,2,2007,2023,2023-12-29,NA
"6804313",363,"Dec-30",NA,131.75,133.21,135.4,158,160.7,161.6,162.2,5,2007,2023,2023-12-30,NA
"6804313",364,"Dec-31",NA,136.61,138.407,141.1025,147,153.6,157.56,160.2,4,2007,2023,2023-12-31,NA
"6804313",365,"Jan-01",NA,124.3,124.3,124.3,124.3,124.3,124.3,124.3,1,2007,2023,2024-01-01,NA
"6804705",12,"Jan-13",NA,179.1,179.1,179.1,179.1,179.1,179.1,179.1,1,2005,2023,2023-01-13,NA
"6804705",13,"Jan-14",NA,189.9,189.9,189.9,189.9,189.9,189.9,189.9,1,2005,2023,2023-01-14,NA
"6804705",14,"Jan-15",NA,187.29,187.434,187.65,188.235,188.9225,189.323,189.59,4,2005,2023,2023-01-15,NA
"6804705",15,"Jan-16",NA,178.9,178.93,178.975,181.3,185.0425,187.639,189.37,4,2005,2023,2023-01-16,NA
"6804705",16,"Jan-17",NA,188,188.13,188.325,188.65,188.69,188.714,188.73,3,2005,2023,2023-01-17,NA
"6804705",17,"Jan-18",190.35,187.2,187.515,187.9875,188.775,189.5625,190.035,190.35,2,2005,2023,2023-01-18,"Jan"
"6804705",18,"Jan-19",NA,189.57,189.57,189.57,189.57,189.57,189.57,189.57,1,2005,2023,2023-01-19,NA
"6804705",19,"Jan-20",NA,179.25,180.167,181.5425,183.835,186.1275,187.503,188.42,2,2005,2023,2023-01-20,NA
"6804705",27,"Jan-28",NA,189.95,189.95,189.95,189.95,189.95,189.95,189.95,1,2005,2023,2023-01-28,NA
"6804705",28,"Jan-29",NA,179.1,181.446,184.965,187.025,187.9075,189.307,190.24,4,2005,2023,2023-01-29,NA
"6804705",29,"Jan-30",NA,189.21,189.21,189.21,189.21,189.21,189.21,189.21,1,2005,2023,2023-01-30,NA
"6804705",30,"Jan-31",190.39,178.7,182.208,187.47,187.97,188.69,189.71,190.39,5,2005,2023,2023-01-31,"Jan"
"6804705",31,"Feb-01",NA,178.92,179.085,180.3125,185.96,188.5925,188.92,189.19,6,2005,2023,2023-02-01,NA
"6804705",42,"Feb-12",NA,187.2,187.308,187.47,188.675,189.905,190.112,190.25,4,2005,2023,2023-02-12,NA
"6804705",43,"Feb-13",NA,179.1,180.109,181.6225,184.145,186.6675,188.181,189.19,2,2005,2023,2023-02-13,NA
"6804705",44,"Feb-14",NA,178.7,180.55,183.325,187.95,188.395,188.662,188.84,3,2005,2023,2023-02-14,NA
"6804705",45,"Feb-15",NA,188.46,188.509,188.5825,188.705,188.8275,188.901,188.95,2,2005,2023,2023-02-15,NA
"6804705",46,"Feb-16",190.35,175.33,176.665,179.35,185.425,188.3275,189.485,190.35,6,2005,2023,2023-02-16,"Feb"
"6804705",47,"Feb-17",NA,188.1,188.1,188.1,188.1,188.1,188.1,188.1,1,2005,2023,2023-02-17,NA
"6804705",55,"Feb-25",NA,187.38,187.38,187.38,187.38,187.38,187.38,187.38,1,2005,2023,2023-02-25,NA
"6804705",56,"Feb-26",NA,186.84,187.14,187.59,188.34,189.09,189.54,189.84,2,2005,2023,2023-02-26,NA
"6804705",57,"Feb-27",NA,179.1,180.11,181.625,184.15,186.675,188.19,189.2,2,2005,2023,2023-02-27,NA
"6804705",58,"Feb-28",189.9,179,181.682,185.705,188.375,189.0825,189.573,189.9,4,2005,2023,2023-02-28,"Feb"
"6804705",59,"Mar-01",NA,173.33,176.33,182.93,188.44,188.78,189.208,189.58,7,2005,2023,2023-03-01,NA
"6804705",60,"Mar-02",NA,183,183.508,184.27,185.54,186.81,187.572,188.08,2,2005,2023,2023-03-02,NA
"6804705",71,"Mar-13",NA,187.98,187.98,187.98,187.98,187.98,187.98,187.98,1,2005,2023,2023-03-13,NA
"6804705",73,"Mar-15",190.24,178.83,181.71,186.03,188.685,189.265,189.85,190.24,4,2005,2023,2023-03-15,"Mar"
"6804705",74,"Mar-16",NA,177.67,178.385,180.125,185.145,187.3375,188.065,188.71,6,2005,2023,2023-03-16,NA
"6804705",75,"Mar-17",NA,187.36,187.732,188.29,189.22,189.38,189.482,189.55,5,2005,2023,2023-03-17,NA
"6804705",76,"Mar-18",NA,179,179.956,181.39,183.78,186.17,187.604,188.56,2,2005,2023,2023-03-18,NA
"6804705",87,"Mar-29",NA,187.45,187.711,188.1025,188.49,188.7175,188.821,188.89,4,2005,2023,2023-03-29,NA
"6804705",88,"Mar-30",190.32,187.13,187.449,187.9275,188.725,189.5225,190.001,190.32,2,2005,2023,2023-03-30,"Mar"
"6804705",89,"Mar-31",NA,177.42,180.969,186.2925,189.31,189.46,189.622,189.73,4,2005,2023,2023-03-31,NA
"6804705",90,"Apr-01",NA,179,179.15,182.225,187.2,187.645,188.228,188.57,7,2005,2023,2023-04-01,NA
"6804705",91,"Apr-02",NA,178.6,178.6,178.6,178.6,178.6,178.6,178.6,1,2005,2023,2023-04-02,NA
"6804705",100,"Apr-11",NA,188.88,188.88,188.88,188.88,188.88,188.88,188.88,1,2005,2023,2023-04-11,NA
"6804705",101,"Apr-12",NA,187.33,187.33,187.33,187.33,187.33,187.33,187.33,1,2005,2023,2023-04-12,NA
"6804705",102,"Apr-13",NA,187.17,187.17,187.17,187.17,187.17,187.17,187.17,1,2005,2023,2023-04-13,NA
"6804705",104,"Apr-15",NA,187.92,188.112,188.4,188.88,189.36,189.648,189.84,2,2005,2023,2023-04-15,NA
"6804705",105,"Apr-16",NA,178.5,178.78,179.29,187.365,189.085,189.55,189.9,8,2005,2023,2023-04-16,NA
"6804705",106,"Apr-17",NA,179.6,180.762,182.505,185.41,186.99,187.938,188.57,3,2005,2023,2023-04-17,NA
"6804705",107,"Apr-18",NA,188.94,188.94,188.94,188.94,188.94,188.94,188.94,1,2005,2023,2023-04-18,NA
"6804705",115,"Apr-26",NA,188.9,188.9,188.9,188.9,188.9,188.9,188.9,1,2005,2023,2023-04-26,NA
"6804705",118,"Apr-29",NA,187.1,187.312,187.63,188.16,188.98,189.472,189.8,3,2005,2023,2023-04-29,NA
"6804705",119,"Apr-30",NA,179,182.34,187.35,188.05,189.32,189.656,189.88,5,2005,2023,2023-04-30,NA
"6804705",120,"May-01",NA,180.08,181.705,183.7725,186.335,188.6575,189.1,189.18,6,2005,2023,2023-05-01,NA
"6804705",121,"May-02",NA,179.6,180.53,181.925,184.25,186.575,187.97,188.9,2,2005,2023,2023-05-02,NA
"6804705",132,"May-13",NA,189.76,189.76,189.76,189.76,189.76,189.76,189.76,1,2005,2023,2023-05-13,NA
"6804705",133,"May-14",NA,187.78,187.985,188.2925,188.805,189.3175,189.625,189.83,2,2005,2023,2023-05-14,NA
"6804705",134,"May-15",NA,185.6,185.968,186.52,187.44,188.36,188.912,189.28,2,2005,2023,2023-05-15,NA
"6804705",135,"May-16",NA,178.8,178.884,179.1075,187.655,188.92,189.208,189.6,8,2005,2023,2023-05-16,NA
"6804705",136,"May-17",NA,179,180.842,183.605,188.21,188.895,189.306,189.58,3,2005,2023,2023-05-17,NA
"6804705",137,"May-18",NA,186.72,186.72,186.72,186.72,186.72,186.72,186.72,1,2005,2023,2023-05-18,NA
"6804705",146,"May-27",NA,189.78,189.78,189.78,189.78,189.78,189.78,189.78,1,2005,2023,2023-05-27,NA
"6804705",147,"May-28",NA,188.24,188.435,188.7275,189.215,189.7025,189.995,190.19,2,2005,2023,2023-05-28,NA
"6804705",148,"May-29",NA,185.35,185.35,185.35,185.35,185.35,185.35,185.35,1,2005,2023,2023-05-29,NA
"6804705",149,"May-30",NA,179.6,182,185.6,187.965,188.4725,188.729,188.9,4,2005,2023,2023-05-30,NA
"6804705",150,"May-31",NA,187.69,188.052,188.595,189.5,189.53,189.548,189.56,3,2005,2023,2023-05-31,NA
"6804705",151,"Jun-01",NA,178.8,179.559,180.6975,183.04,185.6625,187.305,188.4,4,2005,2023,2023-06-01,NA
"6804705",152,"Jun-02",NA,185.91,186.13,186.46,187.01,187.56,187.89,188.11,2,2005,2023,2023-06-02,NA
"6804705",164,"Jun-14",NA,187.57,187.932,188.475,189.38,189.64,189.796,189.9,3,2005,2023,2023-06-14,NA
"6804705",165,"Jun-15",NA,188.39,188.39,188.39,188.39,188.39,188.39,188.39,1,2005,2023,2023-06-15,NA
"6804705",166,"Jun-16",NA,179.67,179.722,179.8,184.5,187.81,187.984,188.1,5,2005,2023,2023-06-16,NA
"6804705",167,"Jun-17",NA,178.8,182.976,185.93,188.25,188.885,189.97,190.9,7,2005,2023,2023-06-17,NA
"6804705",168,"Jun-18",NA,190.25,190.25,190.25,190.25,190.25,190.25,190.25,1,2005,2023,2023-06-18,NA
"6804705",178,"Jun-28",NA,187.5,187.802,188.255,189.01,189.555,189.882,190.1,3,2005,2023,2023-06-28,NA
"6804705",179,"Jun-29",NA,188.41,188.41,188.41,188.41,188.41,188.41,188.41,1,2005,2023,2023-06-29,NA
"6804705",180,"Jun-30",NA,187.61,187.808,188.105,189.05,190.0375,190.411,190.66,4,2005,2023,2023-06-30,NA
"6804705",181,"Jul-01",NA,178.42,179.128,181.965,185.85,188.595,189.308,189.92,7,2005,2023,2023-07-01,NA
"6804705",182,"Jul-02",NA,179,179.715,180.7875,182.575,184.3625,185.435,186.15,2,2005,2023,2023-07-02,NA
"6804705",195,"Jul-15",NA,186.29,186.746,187.43,188.57,189.71,190.394,190.85,2,2005,2023,2023-07-15,NA
"6804705",196,"Jul-16",NA,179,179.2,179.5,184.17,188.24,189.278,189.97,5,2005,2023,2023-07-16,NA
"6804705",197,"Jul-17",NA,178.9,181.636,185.74,187.89,189.12,189.39,189.57,5,2005,2023,2023-07-17,NA
"6804705",198,"Jul-18",NA,187.65,187.885,188.2375,188.825,189.4125,189.765,190,2,2005,2023,2023-07-18,NA
"6804705",199,"Jul-19",NA,188.68,188.821,189.0325,189.385,189.7375,189.949,190.09,2,2005,2023,2023-07-19,NA
"6804705",208,"Jul-28",NA,188.08,188.08,188.08,188.08,188.08,188.08,188.08,1,2005,2023,2023-07-28,NA
"6804705",209,"Jul-29",NA,190.81,190.81,190.81,190.81,190.81,190.81,190.81,1,2005,2023,2023-07-29,NA
"6804705",210,"Jul-30",NA,186.07,186.524,187.205,188.34,188.585,188.732,188.83,3,2005,2023,2023-07-30,NA
"6804705",211,"Jul-31",NA,185.62,185.856,186.21,186.8,187.39,187.744,187.98,2,2005,2023,2023-07-31,NA
"6804705",212,"Aug-01",NA,179.17,179.401,182.3725,188.355,189.7425,190.119,190.49,8,2005,2023,2023-08-01,NA
"6804705",213,"Aug-02",NA,178.9,179.881,181.3525,183.805,186.2575,187.729,188.71,2,2005,2023,2023-08-02,NA
"6804705",225,"Aug-14",NA,188.12,188.12,188.12,188.12,188.12,188.12,188.12,1,2005,2023,2023-08-14,NA
"6804705",226,"Aug-15",NA,179.6,180.63,182.175,184.75,187.325,188.87,189.9,2,2005,2023,2023-08-15,NA
"6804705",227,"Aug-16",NA,179.83,182.098,185.5,188.11,189.56,190.034,190.35,5,2005,2023,2023-08-16,NA
